#The value for each line is the fraction of spaxels with S/N>=3 for that line WITHIN THE DILATED MASK
#flag values: 0=skipped (continuum S/N too low), 1=Normal Run (continuum binned to S/N=10), 
#  2=Low Thresh Run (continuum binned to S/N=4). Use N_MASK*fraction to get pixel number for a line
######################################################################################################
MAGPIID     z        flag   N_MASK    OII_3727     OII_3730     NeIII_3870   NeIII_3969   H5           He           Hd           Hg           OIII_4364    HeII_4687    ArIV_4713    ArIV_4741    Hb           OIII_5008    NI_5199      NI_5202      HeI_5877     OI_6302      Ha           NII_6585     SII_6718     SII_6733     
1207190188   0.6903    1       28            1.00000      1.00000     0.179000      0.00000     0.464000     0.321000     0.714000      1.00000    0.0360000      0.00000      0.00000    0.0360000      1.00000     0.964000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207197197   0.3205    1     3767           0.158000     0.218000     0.100000    0.0300000    0.0890000    0.0440000     0.100000     0.108000    0.0540000    0.0480000    0.0410000    0.0340000     0.182000     0.307000    0.0120000   0.00800000    0.0310000    0.0310000     0.148000     0.192000    0.0660000    0.0400000
1207203215   0.4950    1       64          0.0620000    0.0780000    0.0620000      0.00000      0.00000      0.00000    0.0470000     0.141000      0.00000    0.0160000    0.0160000    0.0620000     0.125000     0.234000    0.0160000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207208145   0.9400    1       74           0.324000     0.392000     0.243000    0.0540000     0.176000    0.0950000     0.162000     0.149000    0.0140000    0.0270000    0.0270000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207215177   1.0605    1      123           0.171000     0.236000    0.0490000      0.00000    0.0410000    0.0240000    0.0410000    0.0570000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207217246   0.7173    1      157           0.357000     0.433000    0.0700000    0.0450000    0.0700000    0.0510000     0.115000     0.197000    0.0130000      0.00000      0.00000    0.0130000     0.146000     0.268000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207227102   1.2470    1      448          0.0380000      0.00000    0.0450000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207244335   1.4863    1      111           0.514000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207246272   0.9447    1      162          0.0680000     0.136000    0.0190000   0.00600000    0.0310000   0.00600000    0.0190000    0.0680000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207247139   0.7677    1       46           0.348000     0.413000      0.00000    0.0220000    0.0220000      0.00000    0.0430000    0.0870000      0.00000      0.00000      0.00000    0.0430000     0.152000     0.217000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207249231   1.4852   -1      -99           -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000
1207250329   1.4893    1       79           0.101000     0.316000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207250337   1.4874    1       68           0.412000     0.353000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207252190   0.2338    1      757            0.00000      0.00000    0.0730000    0.0300000    0.0690000    0.0260000    0.0690000     0.110000    0.0440000    0.0340000      0.00000      0.00000     0.234000     0.354000    0.0210000   0.00500000   0.00700000    0.0170000     0.494000     0.140000    0.0160000    0.0770000
1207261078   0.3242    1       94          0.0320000    0.0430000      0.00000    0.0210000    0.0740000      0.00000    0.0110000    0.0640000      0.00000      0.00000    0.0320000    0.0430000     0.149000     0.309000      0.00000      0.00000    0.0110000      0.00000     0.191000      0.00000    0.0210000      0.00000
1207266112   0.7174    1      296           0.135000     0.166000    0.0170000    0.0470000    0.0440000    0.0170000    0.0610000    0.0570000    0.0300000    0.0170000    0.0240000      0.00000    0.0170000    0.0840000      0.00000   0.00700000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207272186   1.0580    1      136          0.0960000     0.191000      0.00000    0.0660000    0.0590000      0.00000    0.0440000    0.0220000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207275080   0.7664    1      477           0.180000     0.216000      0.00000      0.00000    0.0250000    0.0270000    0.0100000    0.0460000      0.00000    0.0130000    0.0150000    0.0210000     0.122000    0.0710000      0.00000    0.0100000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207305033   0.6969    1      146          0.0820000    0.0410000      0.00000      0.00000    0.0340000      0.00000      0.00000    0.0750000    0.0550000      0.00000      0.00000    0.0480000    0.0270000    0.0270000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207316281   0.3063    1      135          0.0150000    0.0370000      0.00000    0.0440000    0.0670000   0.00700000    0.0220000      0.00000      0.00000      0.00000    0.0370000      0.00000    0.0440000    0.0520000      0.00000    0.0220000    0.0300000    0.0220000    0.0740000      0.00000      0.00000      0.00000
1207317240   1.4850    1      293          0.0920000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207329231   0.4642    1       60          0.0500000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0670000    0.0500000      0.00000      0.00000    0.0330000      0.00000      0.00000    0.0330000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1207335140   0.7846    1       82            0.00000      0.00000      0.00000      0.00000    0.0120000      0.00000    0.0370000      0.00000    0.0120000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0120000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208048166   0.7115    1     1700           0.166000     0.171000    0.0550000    0.0200000    0.0560000    0.0340000    0.0650000    0.0950000    0.0250000    0.0150000    0.0180000    0.0270000     0.150000    0.0790000   0.00500000   0.00500000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208066111   0.7674    1      215          0.0740000     0.112000    0.0280000    0.0370000      0.00000      0.00000   0.00900000    0.0330000    0.0140000      0.00000    0.0280000      0.00000    0.0420000    0.0230000   0.00500000   0.00900000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208072218   0.7114    1      119           0.185000     0.218000     0.101000   0.00800000    0.0590000   0.00800000    0.0420000    0.0340000      0.00000      0.00000    0.0250000    0.0500000     0.168000     0.101000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208088327   0.8458    1      101           0.376000     0.446000    0.0990000    0.0500000    0.0690000    0.0400000    0.0790000     0.129000    0.0100000    0.0200000      0.00000      0.00000     0.218000     0.406000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208089048   0.2528    1      135            0.00000      0.00000    0.0370000      0.00000     0.104000      0.00000      0.00000    0.0960000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0220000      0.00000      0.00000    0.0150000      0.00000    0.0220000    0.0440000      0.00000    0.0150000
1208101254   1.1658    1      111           0.396000     0.459000    0.0450000    0.0450000    0.0180000    0.0450000   0.00900000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208107148   0.7122    1      120          0.0580000    0.0420000    0.0830000    0.0330000      0.00000      0.00000    0.0420000    0.0170000      0.00000    0.0170000    0.0580000      0.00000    0.0330000    0.0920000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208108314   0.2995    1       89          0.0560000    0.0450000     0.101000      0.00000    0.0900000      0.00000    0.0340000    0.0670000      0.00000      0.00000      0.00000    0.0340000     0.101000    0.0670000    0.0110000      0.00000    0.0110000    0.0110000    0.0900000      0.00000    0.0220000    0.0220000
1208109039   0.3723    1     1109           0.235000     0.267000    0.0560000    0.0240000    0.0870000    0.0380000    0.0930000      0.00000    0.0140000    0.0390000    0.0330000    0.0310000     0.266000     0.133000   0.00800000    0.0250000    0.0300000    0.0160000     0.289000     0.198000     0.111000     0.133000
1208114322   0.7122    1       92           0.326000     0.424000    0.0330000    0.0430000    0.0760000    0.0220000     0.141000     0.141000    0.0540000      0.00000    0.0430000      0.00000     0.228000     0.337000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208122151   1.2854    1       58           0.379000     0.345000      0.00000      0.00000    0.0340000    0.0340000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208124141   0.7986    1       87           0.207000     0.345000    0.0690000    0.0340000    0.0230000      0.00000    0.0570000    0.0340000      0.00000    0.0110000      0.00000      0.00000    0.0800000     0.103000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208129222   0.8375    1      112           0.527000     0.598000     0.250000    0.0360000     0.125000     0.116000     0.196000     0.241000   0.00900000    0.0180000      0.00000      0.00000     0.366000     0.652000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1208132189   0.7116    1       98          0.0200000    0.0100000      0.00000    0.0410000      0.00000      0.00000    0.0200000    0.0310000    0.0200000      0.00000    0.0310000      0.00000      0.00000      0.00000    0.0100000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
